Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,441,480,4.57,5.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
17,442,492,4.6,5.15,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
33,443,503,4.75,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
50,451,488,4.64,5.09,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
67,447,481,4.62,5.23,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
83,439,492,4.6,5.21,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
100,443,494,4.65,5.1,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
116,490,615,4.7,5.13,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,True,True,False
133,546,683,4.81,5.2,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
150,607,775,4.72,5.09,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
166,643,801,4.68,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
183,626,759,4.67,5.1,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
200,614,729,4.78,5.21,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
216,629,769,4.73,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
233,631,810,4.78,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
250,618,933,4.88,5.18,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,626,781,4.78,5.1,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
283,644,761,4.84,5.18,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
299,642,758,4.83,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
316,642,768,4.8,5.26,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
333,633,796,4.83,5.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
349,623,756,4.88,5.21,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
366,625,783,4.76,5.31,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
383,618,790,4.89,5.23,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
399,621,788,4.84,5.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
416,615,780,4.92,5.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
433,639,776,4.83,5.34,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
449,650,772,4.91,5.26,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
466,586,829,4.97,5.39,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
482,507,866,4.88,5.44,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
499,446,890,4.94,5.5,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
516,491,880,4.92,5.49,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,479,876,4.92,5.55,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,476,882,5.07,5.47,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,458,853,5.05,5.42,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,481,878,5.01,5.44,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
599,484,892,5.02,5.49,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,472,891,5.1,5.55,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,476,904,5.18,5.52,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,470,897,5.09,5.52,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
665,467,891,5.18,5.49,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
682,475,885,5.07,5.5,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
699,484,883,5.12,5.55,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
715,488,895,5.12,5.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
732,487,861,5.09,5.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
749,489,808,5.21,5.63,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
765,526,756,5.17,5.6,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
782,525,792,5.15,5.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
798,515,776,5.2,5.58,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
815,508,765,5.17,5.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
832,495,779,5.28,5.63,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
848,505,775,5.18,5.69,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
865,509,777,5.25,5.66,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
882,519,775,5.29,5.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
898,525,784,5.2,5.66,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
915,508,761,5.2,5.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
932,476,581,5.21,5.71,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,True,True,False
948,448,415,5.2,5.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
965,443,347,5.29,5.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
981,436,411,5.25,5.76,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
998,439,519,5.34,5.66,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1015,438,516,5.2,5.92,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1031,453,505,5.23,5.78,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,True,True,False
1048,438,532,5.25,5.78,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1065,441,532,5.39,5.79,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1081,435,544,5.29,5.78,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1098,441,532,5.26,5.79,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1115,445,533,5.36,5.79,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1131,435,531,5.31,5.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1148,443,522,5.29,5.92,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1164,438,523,5.44,5.92,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1181,441,514,5.41,5.82,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1198,437,526,5.42,5.94,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1214,448,530,5.39,5.87,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1231,440,507,5.31,5.94,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
