Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,507,959,5.36,5.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
17,518,923,5.39,5.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,522,971,5.44,5.39,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,527,948,5.5,5.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,528,947,5.53,5.26,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,528,911,5.55,5.39,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
100,515,951,5.63,5.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
116,508,910,5.6,5.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
133,514,998,5.55,5.52,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,506,976,5.57,5.44,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,515,985,5.53,5.47,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
183,531,965,5.55,5.41,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
200,508,981,5.69,5.41,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,503,963,5.57,5.39,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
233,514,905,5.68,5.47,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,513,970,5.58,5.45,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,522,962,5.61,5.49,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
283,605,963,5.55,5.53,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
299,690,951,5.68,5.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,705,888,5.71,5.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
333,693,1010,5.65,5.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,713,977,5.71,5.2,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,704,949,5.65,5.23,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,710,964,5.65,5.34,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,713,924,5.68,5.34,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,698,953,5.68,5.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
