Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,649,789,5.28,5.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
17,650,809,5.31,5.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
33,723,749,5.34,5.2,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
50,607,832,5.31,5.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
67,647,729,5.28,5.34,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
83,646,734,5.36,5.29,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
100,652,695,5.39,5.26,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
116,638,781,5.33,5.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
133,644,750,5.34,5.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
150,679,792,5.28,5.29,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
166,821,770,5.26,5.17,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
183,928,778,5.09,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
200,981,751,4.96,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,973,762,5.04,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
233,981,777,5.04,4.94,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,973,772,4.92,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,983,752,5.09,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
283,976,745,5.12,4.91,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
299,976,773,5.15,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,992,784,5.15,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
333,981,771,5.18,5.1,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,972,769,5.18,5.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,978,746,5.15,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,988,777,5.23,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,977,744,5.17,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,1001,736,5.09,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,1004,773,5.15,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
449,1012,815,5.15,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
466,1002,734,5.17,5.09,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
482,1002,815,5.13,5.01,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
499,1002,767,5.2,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
516,1035,711,5.15,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,1010,792,5.26,5.13,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,1115,767,5.29,5.09,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,999,791,5.18,4.99,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,999,739,5.21,5.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
599,1013,772,5.36,5.1,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,1004,801,5.2,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,1008,719,5.18,5.78,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,1018,919,6.26,4.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
765,664,873,5.26,5.45,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
782,614,224,5.74,5.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
798,607,236,5.68,5.73,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
815,600,292,5.69,5.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
832,607,256,5.73,5.71,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
848,621,183,5.81,5.71,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
865,630,194,5.68,5.74,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
882,626,147,5.73,5.79,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
898,622,204,5.69,5.81,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
915,627,188,5.81,5.79,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
932,609,235,5.81,5.79,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
948,609,267,5.86,5.78,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
965,633,201,5.81,5.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
