Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,543,812,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
17,554,884,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,514,934,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,517,962,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,517,990,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,531,889,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
100,546,1004,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
116,460,891,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
133,513,1014,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,496,1020,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,524,821,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
183,454,888,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
200,522,845,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
216,536,907,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
233,524,827,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
250,429,946,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,522,901,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
283,520,823,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
299,529,972,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,529,989,0.0,5.21,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
333,526,914,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,429,884,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,518,871,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,520,890,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,539,972,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,467,966,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,474,979,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
449,477,990,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
466,476,1002,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
482,527,841,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
499,520,847,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
516,475,922,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,479,947,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,525,904,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,518,821,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
582,482,835,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
599,528,852,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,523,867,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,515,950,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,565,955,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
