Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,251,888,3.83,3.93,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
17,247,884,3.83,4.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,381,898,3.85,4.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,488,880,4.11,4.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,502,908,4.22,4.19,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,518,893,4.09,4.27,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
100,521,890,4.15,4.19,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
116,519,889,4.15,4.24,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
133,520,895,4.14,4.22,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,515,894,4.14,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,512,888,4.14,4.32,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
183,507,905,4.11,4.35,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
200,513,893,4.24,4.3,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,515,896,4.17,4.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
233,446,894,4.22,4.2,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,511,936,4.12,4.27,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,510,892,4.22,4.27,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
283,514,885,4.24,4.27,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
299,509,897,4.17,4.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,516,889,4.24,4.32,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
333,512,879,4.12,4.38,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,516,904,4.19,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,518,895,4.27,4.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,521,880,4.28,4.35,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,512,895,4.19,4.32,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,509,901,4.27,4.38,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,519,896,4.25,4.38,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
449,513,899,4.32,4.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
466,514,896,4.17,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
482,518,891,4.19,4.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
499,506,896,4.33,4.38,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
516,521,890,4.28,4.48,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,518,889,4.3,4.44,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,525,890,4.28,4.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,513,896,4.28,4.41,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,514,877,4.28,4.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
599,519,893,4.3,4.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,515,884,4.3,4.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,509,896,4.25,4.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,517,892,4.38,4.46,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
665,510,899,4.32,4.44,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
