Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,390,935,4.54,4.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
17,389,921,4.51,4.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,392,938,4.51,4.6,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,387,938,4.51,4.62,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,395,950,4.57,4.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,389,936,4.57,4.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
100,387,940,4.52,4.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
116,384,936,4.6,4.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
133,334,920,4.64,4.62,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,234,929,4.54,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,163,929,4.32,4.54,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
183,164,920,4.33,4.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
200,167,920,4.4,4.46,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,171,922,4.4,4.54,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
233,163,922,4.4,4.52,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,166,927,4.33,4.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,166,931,4.4,4.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
283,168,919,4.4,4.57,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
299,167,918,4.38,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,170,924,4.4,4.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
333,171,919,4.4,4.6,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,170,922,4.43,4.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,168,921,4.44,4.68,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,169,923,4.41,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,176,922,4.51,4.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,171,910,4.46,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,193,659,4.62,4.75,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
449,233,469,4.72,4.73,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
466,272,290,4.73,4.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
482,279,284,4.76,4.81,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
499,297,277,4.78,4.83,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
516,283,289,4.75,4.84,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,279,271,4.76,4.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,283,300,4.81,4.88,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,281,286,4.75,4.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,281,293,4.81,4.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
599,292,286,4.86,4.84,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,294,295,4.83,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,287,307,4.88,4.84,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,308,302,4.83,4.91,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
665,305,283,4.81,4.91,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
682,301,291,4.86,4.89,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
699,308,391,4.86,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
715,288,577,4.88,4.92,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
732,264,732,4.84,4.94,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
749,256,741,4.89,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
765,274,767,4.84,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
782,261,738,4.88,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
798,259,756,4.99,5.01,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
815,256,758,5.01,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
832,262,758,4.89,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
848,265,757,5.01,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
865,184,844,4.91,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
882,253,748,4.97,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
898,229,906,4.94,4.97,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
915,191,960,4.81,4.99,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
932,197,957,4.86,5.01,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
948,194,972,4.84,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
965,183,969,4.92,4.97,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
981,193,966,4.99,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
998,194,966,4.81,4.97,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1015,194,965,4.97,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1031,193,965,4.91,5.02,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1048,194,969,4.97,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1065,147,973,4.89,4.96,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1081,189,957,5.02,4.92,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1098,190,983,4.88,5.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1115,197,961,4.92,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1131,118,991,4.91,5.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1148,249,946,5.12,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1164,356,931,5.12,5.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1181,400,923,5.12,5.1,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1198,403,919,5.17,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1214,407,926,5.1,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1231,406,1017,5.12,5.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1248,400,920,5.13,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1264,398,923,5.17,5.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1281,401,913,5.13,5.09,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1298,398,929,5.1,5.05,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
