Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,516,406,3.71,3.46,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
17,516,416,3.74,3.46,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
33,518,392,3.67,3.48,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
50,514,335,3.64,3.5,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
67,521,336,3.67,3.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
83,513,343,3.64,3.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
100,513,353,3.71,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
116,516,347,3.67,3.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
133,515,348,3.69,3.58,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
150,517,350,3.69,3.58,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
166,517,348,3.69,3.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
183,519,339,3.63,3.55,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
200,515,335,3.72,3.5,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
216,513,334,3.74,3.53,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
233,518,345,3.72,3.53,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
250,515,350,3.69,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
266,512,342,3.69,3.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
283,517,343,3.71,3.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
299,520,348,3.71,3.58,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
316,522,332,3.77,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
333,521,341,3.71,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
349,515,338,3.71,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
366,518,332,3.69,3.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
383,519,335,3.71,3.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
399,515,325,3.71,3.58,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
416,522,335,3.67,3.56,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
433,517,343,3.75,3.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
449,518,319,3.71,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
466,518,318,3.75,3.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
482,515,331,3.74,3.63,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
499,513,334,3.74,3.64,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
516,516,324,3.75,3.64,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
532,514,325,3.79,3.63,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
549,516,327,3.79,3.64,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
566,522,322,3.8,3.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
582,518,330,3.83,3.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
599,518,315,3.83,3.64,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
615,522,322,3.83,3.72,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
632,516,326,3.79,3.72,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
649,515,334,3.75,3.69,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
665,519,278,3.8,3.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
682,501,475,0.0,3.74,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
798,644,617,0.0,3.69,0,Nenhum,Nenhuma,Descarte,False,False,False,True,False,True,True,False
815,639,538,0.0,3.61,0,Nenhum,Nenhuma,Descarte,False,False,False,True,False,True,True,False
832,624,436,0.0,3.69,0,Nenhum,Nenhuma,Descarte,False,False,True,False,False,True,True,False
848,602,381,0.0,3.72,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
865,649,402,3.93,3.72,0,Nenhum,Nenhuma,Descarte,False,False,True,False,False,True,True,False
882,647,366,3.95,3.69,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
898,651,315,3.98,3.66,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
915,646,327,3.93,3.71,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
932,648,313,3.96,3.74,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
948,646,361,3.99,3.74,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
965,723,407,3.98,3.75,0,Nenhum,Nenhuma,Descarte,False,True,True,False,False,True,True,False
981,825,525,3.93,3.61,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
998,908,629,3.83,3.55,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1015,949,671,3.83,3.48,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1031,938,672,3.82,3.55,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1048,939,672,3.77,3.42,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1065,944,676,3.77,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1081,946,672,3.83,3.45,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1098,938,666,3.79,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1115,950,671,3.79,3.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1131,940,675,3.75,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1148,946,665,3.88,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1164,951,683,3.8,3.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1181,994,767,3.69,3.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1198,1000,758,3.74,3.32,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1214,991,761,3.79,3.29,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1231,983,760,3.75,3.32,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1248,977,766,3.8,3.3,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1264,984,762,3.74,3.34,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1281,985,766,3.82,3.37,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1298,989,762,3.77,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1314,987,762,3.8,3.21,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1331,987,769,3.77,3.37,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1347,991,766,3.72,3.34,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1364,1002,769,3.8,3.38,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1381,983,769,3.74,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1397,962,740,3.77,3.43,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
