Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,880,552,4.15,3.77,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
17,876,563,4.14,3.8,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
33,862,565,4.15,3.8,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
50,859,551,4.25,3.8,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
67,871,557,4.27,3.83,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
83,856,551,4.22,3.83,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
100,852,547,4.24,3.85,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
116,865,560,4.25,3.85,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
133,874,551,4.22,3.85,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
150,869,553,4.27,3.91,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
166,870,559,4.35,3.95,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
183,849,477,4.3,3.9,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
200,807,366,4.41,4.01,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
216,797,275,4.48,3.98,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
233,796,239,4.52,4.14,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
250,780,160,4.4,3.99,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
266,821,157,4.48,3.99,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
283,784,133,4.38,3.98,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
299,808,128,4.54,4.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,810,114,4.49,4.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
333,801,117,4.49,4.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,809,112,4.41,4.11,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,815,76,4.35,4.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,805,114,4.59,4.03,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,821,84,4.54,4.09,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,836,62,4.43,4.04,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,821,102,4.6,4.15,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
449,779,23,4.44,4.24,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
466,784,54,4.52,4.17,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
482,805,58,4.54,4.15,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
499,789,45,4.65,4.17,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
516,802,45,4.52,4.24,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,808,27,4.6,4.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,801,56,4.62,4.11,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,825,46,4.54,4.17,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,781,57,4.83,4.19,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
599,616,26,0.0,4.27,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,582,57,4.81,4.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,488,70,4.7,4.48,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,373,68,4.76,4.32,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
682,242,30,0.0,4.38,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
832,292,41,-1.0,4.4,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
882,37,219,3.14,4.35,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
