Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,228,673,4.2,4.22,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
17,235,671,4.22,4.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,239,669,4.22,4.14,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,247,659,4.12,4.14,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,240,670,4.3,4.17,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,243,668,4.24,4.19,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
100,242,669,4.28,4.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
116,246,673,4.25,4.28,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
133,226,669,4.25,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,225,666,4.32,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,249,676,4.32,4.24,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,203,671,4.22,4.3,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,203,671,4.22,4.3,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,207,662,4.4,4.36,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
283,211,669,4.38,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
299,209,668,4.41,4.3,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
316,199,667,4.35,4.24,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,205,656,4.43,4.33,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,205,661,4.44,4.25,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
399,189,668,4.46,4.48,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
416,205,662,4.64,4.46,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,203,658,4.56,4.41,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
449,189,666,4.48,4.48,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
466,197,663,4.62,4.41,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
482,196,663,4.48,4.52,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
499,194,663,4.52,4.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
516,187,666,4.67,4.49,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
532,202,669,4.54,4.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
549,198,655,4.6,4.52,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
566,207,672,4.48,4.46,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,195,655,4.64,4.51,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
599,202,667,4.62,4.49,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
615,119,655,4.56,4.54,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
632,195,663,4.57,4.54,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
649,196,665,4.6,4.6,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
665,188,669,4.65,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
682,197,666,4.68,4.6,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
699,187,668,4.57,4.64,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
715,197,672,4.6,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
732,209,666,4.72,4.59,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
749,197,658,4.62,4.62,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
765,183,663,4.7,4.73,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
782,198,655,4.65,4.68,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
798,184,666,4.59,4.72,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
815,195,661,4.62,4.62,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
832,108,704,4.67,4.7,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
848,190,666,4.7,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
865,180,664,4.62,4.72,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
882,180,665,4.7,4.7,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
898,188,667,4.65,4.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
915,201,655,4.68,4.67,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
932,191,656,4.64,4.7,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
948,183,667,4.73,4.68,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
965,171,662,4.7,4.76,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
981,193,664,4.68,4.7,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
998,176,662,4.67,4.81,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1015,189,655,4.75,4.86,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1031,182,661,4.67,4.78,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1048,175,662,4.72,4.73,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1065,197,666,4.7,4.7,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1081,184,665,4.6,4.65,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
1098,179,662,4.54,4.62,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
