Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,1029,810,3.91,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
17,1019,785,3.93,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,1029,650,3.98,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,1035,444,4.03,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,1003,183,4.04,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,979,75,3.91,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,969,10,4.03,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,979,41,3.96,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
183,959,24,4.07,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
200,975,18,4.07,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,899,110,4.07,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
266,840,545,4.12,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
283,854,323,4.17,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
316,886,223,4.04,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
333,911,81,4.11,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
349,892,133,4.19,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
366,886,131,4.14,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
383,848,390,4.12,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
399,875,241,4.12,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
416,896,120,4.14,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
433,874,246,4.14,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
449,872,248,4.17,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
482,840,423,4.15,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
499,883,214,4.15,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
532,852,320,4.17,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
549,888,211,4.2,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
566,902,113,4.19,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
582,858,393,4.14,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
599,877,189,4.19,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
615,827,521,3.99,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
632,852,428,4.2,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
649,844,557,4.2,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
682,891,194,4.22,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
699,910,64,4.49,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
715,882,22,4.41,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
732,808,67,4.49,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
749,720,161,4.51,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
765,643,226,4.48,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
782,566,295,4.44,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
798,590,277,4.57,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
815,574,278,4.43,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
832,577,270,4.57,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
848,573,304,4.6,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
865,569,300,4.56,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
882,578,300,4.57,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
898,572,264,4.52,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
915,557,325,4.52,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
932,562,250,4.44,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
948,562,273,4.54,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
965,571,302,4.49,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
981,556,284,4.51,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
998,545,345,4.59,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1015,521,510,4.52,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,True,True,False
1031,495,710,4.62,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1048,491,753,4.67,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1065,486,772,4.64,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1081,509,745,4.67,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
1098,487,759,4.6,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1115,496,759,4.64,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1131,483,733,4.59,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1148,488,762,4.67,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1164,500,757,4.68,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
1181,489,754,4.65,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1198,493,744,4.64,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1214,493,742,4.64,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1231,494,752,4.7,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1248,484,772,4.76,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1264,488,822,4.76,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1281,481,775,4.75,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1298,490,767,4.78,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1314,488,725,4.72,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
1331,490,557,4.76,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,True,True,False
1347,506,436,4.65,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1364,515,434,4.64,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1381,509,446,4.72,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1397,510,428,4.62,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1414,500,438,4.67,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1431,517,425,4.51,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1447,515,425,4.51,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1464,517,452,4.41,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1481,515,442,4.2,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1497,514,464,4.28,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1514,495,445,4.17,0.0,0,Nenhum,Nenhuma,Descarte,True,False,True,False,False,True,True,False
1530,473,399,4.15,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
