Time_ms,Gaze_X,Gaze_Y,Pupil_L,Pupil_R,Face_ID,Tipo_Estimulo,Emocao,Fase_Estimulo,AOI_Olho_Esquerdo,AOI_Olho_Direito,AOI_Ambos_Olhos,AOI_Nariz,AOI_Boca,AOI_Triangulo,AOI_Rosto,AOI_Fora
0,469,938,3.59,3.72,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
17,475,939,3.59,3.82,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
33,471,939,3.61,3.83,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
50,476,936,3.61,3.82,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
67,472,939,3.59,3.82,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
83,477,938,3.64,3.88,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
100,471,935,3.59,3.82,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
116,473,937,3.61,3.83,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
133,489,959,3.63,3.9,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
150,460,984,3.67,3.88,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
166,451,996,3.64,3.91,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
183,530,909,3.69,3.85,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
200,526,911,3.67,3.88,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
216,525,881,3.63,3.9,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
233,472,961,-1.0,3.91,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
250,554,908,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
665,518,974,3.64,0.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
682,549,893,0.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
699,515,819,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
715,510,886,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
732,517,876,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
749,517,903,3.87,4.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
765,514,908,3.87,4.07,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
782,521,907,3.88,4.11,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
798,519,907,3.9,4.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
815,516,910,3.88,4.12,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
832,515,910,3.88,4.14,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
848,514,908,3.91,4.22,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
865,517,698,3.87,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
882,512,715,3.91,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,True,False,True,False
898,510,849,3.93,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,True,False
915,511,961,-1.0,-1.0,0,Nenhum,Nenhuma,Descarte,False,False,False,False,False,False,False,True
